period_set_id,period_id,center_token,neighbor_token,direction,joint_count,raw_joint_event_count,center_marginal_count,neighbor_marginal_count,event_total,raw_event_total,center_raw_count,neighbor_raw_count,pmi,ppmi,distinct_context_count,distinct_article_count,avg_distance,pos_pair_json,rank_by_count,rank_by_pmi
long_period_manual,long_period_manual_p001,立憲,預備,U,1567,1567,32186,7351,259293,259293,32186,7351,1.780142718854039,1.780142718854039,,,2.224633056796426,,1,7817
long_period_manual,long_period_manual_p001,憲政,籌備,U,948,948,20046,8740,259293,259293,20046,8740,1.4885226499105677,1.4885226499105677,,,2.6160337552742616,,2,8437
long_period_manual,long_period_manual_p001,國,立憲,U,931,931,12504,32186,259293,259293,12504,32186,0.2626133552397411,0.2626133552397411,,,4.412459720730397,,3,10797
long_period_manual,long_period_manual_p001,地方,自治,U,853,853,6379,5952,259293,259293,6379,5952,3.542352290487241,3.542352290487241,,,2.5509964830011724,,4,4605
long_period_manual,long_period_manual_p001,實行,立憲,U,552,552,4079,32186,259293,259293,4079,32186,1.1246027256662576,1.1246027256662576,,,3.074275362318841,,5,9181
long_period_manual,long_period_manual_p001,國會,開,U,547,547,7265,4732,259293,259293,7265,4732,3.0446393153889604,3.0446393153889604,,,2.638025594149909,,6,5334
long_period_manual,long_period_manual_p001,國民,立憲,U,547,547,3831,32186,259293,259293,3831,32186,1.2019697730492884,1.2019697730492884,,,4.120658135283364,,7,9035
long_period_manual,long_period_manual_p001,國,憲法,U,512,512,12504,12091,259293,259293,12504,12091,0.8124757216403968,0.8124757216403968,,,4.638671875,,8,9808
long_period_manual,long_period_manual_p001,省,督撫,U,484,484,14539,3292,259293,259293,14539,3292,2.390697927407113,2.390697927407113,,,2.9483471074380163,,9,6591
long_period_manual,long_period_manual_p001,省,諮議局,U,470,470,14539,6524,259293,259293,14539,6524,1.3615591904072597,1.3615591904072597,,,3.497872340425532,,10,8710
long_period_manual,long_period_manual_p001,事宜,籌備,U,468,468,3703,8740,259293,259293,3703,8740,2.90669205448021,2.90669205448021,,,2.4615384615384617,,11,5604
long_period_manual,long_period_manual_p001,政體,立憲,U,450,450,2018,32186,259293,259293,2018,32186,1.8451487927912917,1.8451487927912917,,,2.9755555555555557,,12,7699
long_period_manual,long_period_manual_p001,中國,立憲,U,448,448,3234,32186,259293,259293,3234,32186,1.1583290192645543,1.1583290192645543,,,4.491071428571429,,13,9118
long_period_manual,long_period_manual_p001,政府,立憲,U,438,438,5020,32186,259293,259293,5020,32186,0.49139347144365103,0.49139347144365103,,,5.367579908675799,,14,10406
long_period_manual,long_period_manual_p001,憲政編查館,省,U,404,404,12891,14539,259293,259293,12891,14539,0.1607182308108443,0.1607182308108443,,,6.188118811881188,,15,10924
long_period_manual,long_period_manual_p001,人民,立憲,U,396,396,5046,32186,259293,259293,5046,32186,0.3385101897839211,0.3385101897839211,,,5.876262626262626,,16,10666
long_period_manual,long_period_manual_p001,憲政,省,U,370,370,20046,14539,259293,259293,20046,14539,-0.6030619969856701,0,,,5.924324324324324,,17,11752
long_period_manual,long_period_manual_p001,州,縣,U,368,368,1832,2360,259293,259293,1832,2360,5.464010757167261,5.464010757167261,,,1.673913043478261,,18,2440
long_period_manual,long_period_manual_p001,專制,立憲,U,363,363,1744,32186,259293,259293,1744,32186,1.7457194738994362,1.7457194738994362,,,5.402203856749312,,19,7889
long_period_manual,long_period_manual_p001,憲政編查館,諮議局,U,346,346,12891,6524,259293,259293,12891,6524,1.0932343318861415,1.0932343318861415,,,6.040462427745664,,20,9253
long_period_manual,long_period_manual_p001,立憲,籌備,U,344,344,32186,8740,259293,259293,32186,8740,-0.6570747490052509,0,,,2.755813953488372,,21,11795
long_period_manual,long_period_manual_p001,國會,立憲,U,333,333,7265,32186,259293,259293,7265,32186,-0.43729065476832957,0,,,5.903903903903904,,22,11601
long_period_manual,long_period_manual_p001,實行,憲政,U,314,314,4079,20046,259293,259293,4079,20046,0.9938179224993735,0.9938179224993735,,,3.1464968152866244,,23,9455
long_period_manual,long_period_manual_p001,立憲,自治,U,303,303,32186,5952,259293,259293,32186,5952,-0.28590676695446865,0,,,5.419141914191419,,24,11453
long_period_manual,long_period_manual_p001,君主,立憲,U,301,301,2810,32186,259293,259293,2810,32186,0.7873433223320256,0.7873433223320256,,,3.13953488372093,,25,9860
long_period_manual,long_period_manual_p001,國會,憲法,U,297,297,7265,12091,259293,259293,7265,12091,0.8101498229206237,0.8101498229206237,,,5.2727272727272725,,26,9817
long_period_manual,long_period_manual_p001,時代,立憲,U,289,289,880,32186,259293,259293,880,32186,2.403644029656631,2.403644029656631,,,2.4463667820069204,,27,6573
