period_set_id,period_id,center_token,neighbor_token,direction,joint_count,raw_joint_event_count,center_marginal_count,neighbor_marginal_count,event_total,raw_event_total,center_raw_count,neighbor_raw_count,pmi,ppmi,distinct_context_count,distinct_article_count,avg_distance,pos_pair_json,rank_by_count,rank_by_pmi
global_all,global_all_p000,召集,國會,U,269,269,858,4674,107706,107706,858,4674,3.852925601337246,3.852925601337246,,,1,,36,1943
global_all,global_all_p000,君主,立憲,U,268,268,500,4911,107706,107706,500,4911,4.555242893663369,4.555242893663369,,,1,,37,1686
global_all,global_all_p000,政治,民主,U,257,257,1586,1360,107706,107706,1586,1360,4.681795652415191,4.681795652415191,,,1,,38,1650
global_all,global_all_p000,加入,憲法,U,256,256,372,14834,107706,107706,372,14834,3.320960230278116,3.320960230278116,,,1,,39,2094
global_all,global_all_p000,憲法,頒布,U,254,254,14834,323,107706,107706,14834,323,3.5134133734643886,3.5134133734643886,,,1,,40,2035
global_all,global_all_p000,憲法,美國,U,253,253,14834,303,107706,107706,14834,303,3.5999386326075067,3.5999386326075067,,,1,,41,2013
global_all,global_all_p000,兩,國,U,240,240,1847,2370,107706,107706,1847,2370,3.561990195903452,3.561990195903452,,,1,,42,2023
global_all,global_all_p000,主席,蔣,U,238,238,901,305,107706,107706,901,305,7.543508130107149,7.543508130107149,,,1,,43,832
global_all,global_all_p000,修正,憲法,U,235,235,504,14834,107706,107706,504,14834,2.759356064451231,2.759356064451231,,,1,,44,2225
global_all,global_all_p000,政治,立憲,U,232,232,1586,4911,107706,107706,1586,4911,2.6817419272912772,2.6817419272912772,,,1,,45,2242
global_all,global_all_p000,美,英,U,225,225,545,759,107706,107706,545,759,6.872451791200275,6.872451791200275,,,1,,46,996
global_all,global_all_p000,兩院,議員,U,221,221,490,2706,107706,107706,490,2706,5.166057591475317,5.166057591475317,,,1,,47,1541
global_all,global_all_p000,國家,立憲,U,221,221,1683,4911,107706,107706,1683,4911,2.526021085929166,2.526021085929166,,,1,,48,2281
global_all,global_all_p000,州,廳,U,220,220,654,369,107706,107706,654,369,7.617474977029174,7.617474977029174,,,1,,49,820
global_all,global_all_p000,省,自治,U,217,217,2760,2019,107706,107706,2760,2019,3.0684125805104676,3.0684125805104676,,,1,,50,2157
global_all,global_all_p000,立憲,籌備,U,215,215,4911,1416,107706,107706,4911,1416,2.7355252873741462,2.7355252873741462,,,1,,51,2232
global_all,global_all_p000,大綱,建國,U,214,214,240,460,107706,107706,240,460,8.705825434911246,8.705825434911246,,,1,,52,603
global_all,global_all_p000,憲法,成立,U,213,213,14834,871,107706,107706,14834,871,1.8282997530131215,1.8282997530131215,,,1,,53,2404
global_all,global_all_p000,政府,英,U,210,210,2457,759,107706,107706,2457,759,4.600346394951485,4.600346394951485,,,1,,54,1681
global_all,global_all_p000,日程,議事,U,210,210,252,320,107706,107706,252,320,9.131776594341837,9.131776594341837,,,1,,55,524
global_all,global_all_p000,司法,行政,U,207,207,710,1473,107706,107706,710,1473,5.4140091231344245,5.4140091231344245,,,1,,56,1456
global_all,global_all_p000,國,立憲,U,195,195,2370,4911,107706,107706,2370,4911,1.8515969578316724,1.8515969578316724,,,1,,57,2400
global_all,global_all_p000,完成,憲法,U,191,191,666,14834,107706,107706,666,14834,2.0581695023506343,2.0581695023506343,,,1,,58,2365
global_all,global_all_p000,新聞,緊要,U,191,191,387,210,107706,107706,387,210,8.983732649288209,8.983732649288209,,,1,,59,554
global_all,global_all_p000,國民,立憲,U,190,190,1096,4911,107706,107706,1096,4911,2.9267615132381044,2.9267615132381044,,,1,,60,2184
global_all,global_all_p000,實施,憲法,U,190,190,1250,14834,107706,107706,1250,14834,1.1422622701676461,1.1422622701676461,,,1,,61,2510
global_all,global_all_p000,時代,立憲,U,184,184,312,4911,107706,107706,312,4911,4.693097725062448,4.693097725062448,,,1,,62,1647
global_all,global_all_p000,憲法,條文,U,177,177,14834,199,107706,107706,14834,199,3.6910999709254964,3.6910999709254964,,,1,,63,1982
global_all,global_all_p000,兩,派,U,175,175,1847,642,107706,107706,1847,642,4.99055256879058,4.99055256879058,,,1,,64,1577
global_all,global_all_p000,前途,憲政,U,172,172,391,5608,107706,107706,391,5608,4.078708418447116,4.078708418447116,,,1,,65,1834
global_all,global_all_p000,省,諮議局,U,172,172,2760,741,107706,107706,2760,741,4.179221565793726,4.179221565793726,,,1,,66,1800
global_all,global_all_p000,立法,行政,U,172,172,769,1473,107706,107706,769,1473,5.031622346767415,5.031622346767415,,,1,,67,1568
global_all,global_all_p000,國務,總理,U,170,170,170,521,107706,107706,170,521,8.691599532784485,8.691599532784485,,,1,,68,608
global_all,global_all_p000,機關,行政,U,170,170,1065,1473,107706,107706,1065,1473,4.544950601051645,4.544950601051645,,,1,,69,1690
global_all,global_all_p000,公會,立憲,U,169,169,184,4911,107706,107706,184,4911,5.332255468092855,5.332255468092855,,,1,,70,1484
global_all,global_all_p000,國家,根本,U,165,165,1683,685,107706,107706,1683,685,4.94628167013097,4.94628167013097,,,1,,71,1587
global_all,global_all_p000,司法,獨立,U,164,164,710,308,107706,107706,710,308,7.335829344594131,7.335829344594131,,,1,,72,875
global_all,global_all_p000,憲政,開始,U,164,164,5608,315,107706,107706,5608,315,4.3218124472831745,4.3218124472831745,,,1,,73,1763
global_all,global_all_p000,制憲,經費,U,162,162,2467,436,107706,107706,2467,436,5.019862772870568,5.019862772870568,,,1,,74,1572
global_all,global_all_p000,召開,國民大會,U,160,160,224,594,107706,107706,224,594,8.016993147091986,8.016993147091986,,,1,,75,713
global_all,global_all_p000,大臣,王,U,159,159,325,213,107706,107706,325,213,8.950616522205694,8.950616522205694,,,1,,76,557
global_all,global_all_p000,實行,憲法,U,158,158,1206,14834,107706,107706,1206,14834,0.9278855976631657,0.9278855976631657,,,1,,77,2537
global_all,global_all_p000,制憲,國會,U,157,157,2467,4674,107706,107706,2467,4674,1.5523758248716715,1.5523758248716715,,,1,,78,2450
global_all,global_all_p000,三民主義,五權憲法,U,152,152,226,170,107706,107706,226,170,9.73509670995369,9.73509670995369,,,1,,79,423
global_all,global_all_p000,憲法會議,開,U,151,151,865,1666,107706,107706,865,1666,4.496414826498437,4.496414826498437,,,1,,80,1705
global_all,global_all_p000,兩,黨,U,149,149,1847,378,107706,107706,1847,378,5.522697040321644,5.522697040321644,,,1,,81,1417
global_all,global_all_p000,制憲,規程,U,140,140,2467,160,107706,107706,2467,160,6.255552016820474,6.255552016820474,,,1,,82,1225
global_all,global_all_p000,憲法,起草會,U,137,137,14834,137,107706,107706,14834,137,3.8601190413861475,3.8601190413861475,,,1,,83,1934
global_all,global_all_p000,內閣,組織,U,136,136,912,1294,107706,107706,912,1294,4.6336900201560836,4.6336900201560836,,,1,,84,1666
global_all,global_all_p000,代表,大會,U,135,135,1409,790,107706,107706,1409,790,4.707389952739722,4.707389952739722,,,1,,85,1642
global_all,global_all_p000,委員,起草,U,135,135,502,663,107706,107706,502,663,6.449146078050464,6.449146078050464,,,1,,86,1158
global_all,global_all_p000,民選,省長,U,134,134,240,361,107706,107706,240,361,8.380082663025076,8.380082663025076,,,1,,87,645
global_all,global_all_p000,人民,權利,U,133,133,1912,409,107706,107706,1912,409,5.195197689641685,5.195197689641685,,,1,,88,1535
global_all,global_all_p000,代表,派,U,132,132,1409,642,107706,107706,1409,642,4.974247830989507,4.974247830989507,,,1,,89,1581
global_all,global_all_p000,制憲,國民,U,132,132,2467,1096,107706,107706,2467,1096,3.3945591311607966,3.3945591311607966,,,1,,90,2072
global_all,global_all_p000,機關,民意,U,131,131,1065,296,107706,107706,1065,296,6.484071015858293,6.484071015858293,,,1,,91,1138
global_all,global_all_p000,籌辦處,諮議局,U,131,131,185,741,107706,107706,185,741,7.685450903778297,7.685450903778297,,,1,,92,804
global_all,global_all_p000,兩,宮,U,130,130,1847,130,107706,107706,1847,130,6.8657709440805545,6.8657709440805545,,,1,,93,997
global_all,global_all_p000,中央社,南京,U,129,129,162,277,107706,107706,162,277,9.274374181552433,9.274374181552433,,,1,,94,488
global_all,global_all_p000,憲法,施行,U,129,129,14834,402,107706,107706,14834,402,2.2202946056304733,2.2202946056304733,,,1,,95,2330
global_all,global_all_p000,解散,議會,U,128,128,663,934,107706,107706,663,934,5.4765952952407435,5.4765952952407435,,,1,,96,1434
global_all,global_all_p000,北京,憲政編查館,U,126,126,881,853,107706,107706,881,853,5.174618878324206,5.174618878324206,,,1,,97,1540
global_all,global_all_p000,憲法會議,規則,U,126,126,865,126,107706,107706,865,126,7.960182772538906,7.960182772538906,,,1,,98,740
global_all,global_all_p000,權利,義務,U,126,126,409,126,107706,107706,409,126,9.040782062121245,9.040782062121245,,,1,,99,544
global_all,global_all_p000,清單,籌備,U,126,126,235,1416,107706,107706,235,1416,6.349896521914912,6.349896521914912,,,1,,100,1193
global_all,global_all_p000,省,縣,U,125,125,2760,946,107706,107706,2760,946,3.3663744547201535,3.3663744547201535,,,1,,101,2084
global_all,global_all_p000,憲法,討論,U,124,124,14834,1212,107706,107706,14834,1212,0.5711413683000719,0.5711413683000719,,,1,,102,2572
global_all,global_all_p000,憲法,違反,U,124,124,14834,124,107706,107706,14834,124,3.8601190413861475,3.8601190413861475,,,1,,103,1937
global_all,global_all_p000,制憲,問題,U,123,123,2467,2410,107706,107706,2467,2410,2.155894168984786,2.155894168984786,,,1,,104,2345
global_all,global_all_p000,府,廳,U,123,123,233,369,107706,107706,233,369,8.267590449687557,8.267590449687557,,,1,,105,668
global_all,global_all_p000,省,聯,U,123,123,2760,173,107706,107706,2760,173,5.794172821099977,5.794172821099977,,,1,,106,1342
global_all,global_all_p000,討論,開會,U,123,123,1212,1008,107706,107706,1212,1008,4.438799693429365,4.438799693429365,,,1,,107,1728
global_all,global_all_p000,問題,法律,U,122,122,2410,642,107706,107706,2410,642,4.086229514386252,4.086229514386252,,,1,,108,1832
global_all,global_all_p000,縣,自治,U,122,122,946,2019,107706,107706,946,2019,3.782354863955011,3.782354863955011,,,1,,109,1959
global_all,global_all_p000,職權,行使,U,119,119,224,412,107706,107706,224,412,8.117701409130113,8.117701409130113,,,1,,110,700
global_all,global_all_p000,中國,人民,U,117,117,601,1912,107706,107706,601,1912,4.455015825954463,4.455015825954463,,,1,,111,1718
global_all,global_all_p000,出席,議員,U,116,116,451,2706,107706,107706,451,2706,4.355790342958647,4.355790342958647,,,1,,112,1755
global_all,global_all_p000,問題,國會,U,116,116,2410,4674,107706,107706,2410,4674,1.1494606402904157,1.1494606402904157,,,1,,113,2508
global_all,global_all_p000,國,國民,U,116,116,2370,1096,107706,107706,2370,1096,3.266016663444417,3.266016663444417,,,1,,114,2109
global_all,global_all_p000,憲法,解釋,U,115,115,14834,187,107706,107706,14834,187,3.1587146324428863,3.1587146324428863,,,1,,115,2138
global_all,global_all_p000,召集,國民大會,U,114,114,858,594,107706,107706,858,594,5.590476150927423,5.590476150927423,,,1,,116,1385
global_all,global_all_p000,簡易,識字,U,114,114,130,193,107706,107706,130,193,9.9348042589312,9.9348042589312,,,1,,117,386
global_all,global_all_p000,總統,袁,U,114,114,1739,130,107706,107706,1739,130,6.763219078892693,6.763219078892693,,,1,,118,1033
global_all,global_all_p000,完成,憲政,U,113,113,666,5608,107706,107706,666,5608,2.7042690563962957,2.7042690563962957,,,1,,119,2238
global_all,global_all_p000,主席,報告,U,112,112,901,373,107706,107706,901,373,6.1656789010518205,6.1656789010518205,,,1,,120,1253
global_all,global_all_p000,促成,憲法,U,112,112,168,14834,107706,107706,168,14834,3.2751565406649914,3.2751565406649914,,,1,,121,2105
global_all,global_all_p000,意見,發表,U,112,112,497,333,107706,107706,497,333,7.187613608487049,7.187613608487049,,,1,,122,914
global_all,global_all_p000,國會,憲法,U,111,111,4674,14834,107706,107706,4674,14834,-1.5359071110465718,0,,,1,,123,2651
global_all,global_all_p000,副總統,總統,U,110,110,322,1739,107706,107706,322,1739,5.403139713166448,5.403139713166448,,,1,,124,1461
global_all,global_all_p000,法,英,U,110,110,466,759,107706,107706,466,759,6.065956588517906,6.065956588517906,,,1,,125,1272
global_all,global_all_p000,團體,職業,U,109,109,280,138,107706,107706,280,138,9.247115946116784,9.247115946116784,,,1,,126,491
global_all,global_all_p000,憲政,考察,U,109,109,5608,358,107706,107706,5608,358,3.5478370085650397,3.5478370085650397,,,1,,127,2028
global_all,global_all_p000,政府,新,U,109,109,2457,3317,107706,107706,2457,3317,1.5265779806897324,1.5265779806897324,,,1,,128,2453
global_all,global_all_p000,憲法,遵守,U,108,108,14834,163,107706,107706,14834,163,3.2662783893185385,3.2662783893185385,,,1,,129,2108
global_all,global_all_p000,省,設,U,108,108,2760,409,107706,107706,2760,409,4.365217012619182,4.365217012619182,,,1,,130,1748
global_all,global_all_p000,內閣,總理,U,107,107,912,521,107706,107706,912,521,5.60017650502089,5.60017650502089,,,1,,131,1382
global_all,global_all_p000,問題,政治,U,107,107,2410,1586,107706,107706,2410,1586,2.5922115946428375,2.5922115946428375,,,1,,132,2266
global_all,global_all_p000,憲法,選舉,U,107,107,14834,2186,107706,107706,14834,2186,-0.49249165788461,0,,,1,,133,2622
global_all,global_all_p000,議員,選舉,U,107,107,2706,2186,107706,107706,2706,2186,1.9621822718156983,1.9621822718156983,,,1,,134,2380
global_all,global_all_p000,問題,重要,U,106,106,2410,289,107706,107706,2410,289,5.0349164360081895,5.0349164360081895,,,1,,135,1567
global_all,global_all_p000,憲法,通過,U,106,106,14834,841,107706,107706,14834,841,0.8720775056942026,0.8720775056942026,,,1,,136,2543
global_all,global_all_p000,新聞社,法國,U,106,106,137,121,107706,107706,137,121,10.427764229391071,10.427764229391071,,,1,,137,307
global_all,global_all_p000,事宜,憲政,U,105,105,638,5608,107706,107706,638,5608,2.660301364953623,2.660301364953623,,,1,,138,2250
global_all,global_all_p000,大會,開,U,105,105,790,1666,107706,107706,790,1666,4.103103084299103,4.103103084299103,,,1,,139,1827
global_all,global_all_p000,憲法,研究,U,105,105,14834,181,107706,107706,14834,181,3.0745186719690647,3.0745186719690647,,,1,,140,2156
global_all,global_all_p000,不足,法定,U,104,104,281,529,107706,107706,281,529,7.235628580869133,7.235628580869133,,,1,,141,899
global_all,global_all_p000,地方,行政,U,104,104,2327,1473,107706,107706,2327,1473,2.7083816027628873,2.7083816027628873,,,1,,142,2237
global_all,global_all_p000,政府,立憲,U,102,102,2457,4911,107706,107706,2457,4911,0.8646811874770142,0.8646811874770142,,,1,,143,2544
global_all,global_all_p000,兩,國會,U,101,101,1847,4674,107706,107706,1847,4674,1.3335404080495241,1.3335404080495241,,,1,,144,2477
global_all,global_all_p000,憲政,籌辦,U,101,101,5608,373,107706,107706,5608,373,3.3786481235489267,3.3786481235489267,,,1,,145,2079
global_all,global_all_p000,憲政,進行,U,100,100,5608,385,107706,107706,5608,385,3.318610015244831,3.318610015244831,,,1,,146,2096
global_all,global_all_p000,憲法,抵觸,U,100,100,14834,127,107706,107706,14834,127,3.515290544388707,3.515290544388707,,,1,,147,2034
global_all,global_all_p000,憲法,產生,U,100,100,14834,100,107706,107706,14834,100,3.8601190413861475,3.8601190413861475,,,1,,148,1907
global_all,global_all_p000,和平,統一,U,99,99,284,349,107706,107706,284,349,7.749265369428269,7.749265369428269,,,1,,149,793
global_all,global_all_p000,提出,討論,U,99,99,851,1212,107706,107706,851,1212,4.369906409983689,4.369906409983689,,,1,,150,1747
global_all,global_all_p000,人民,省,U,98,98,1912,2760,107706,107706,1912,2760,2.000129579531921,2.000129579531921,,,1,,151,2377
global_all,global_all_p000,學堂,法政,U,98,98,131,131,107706,107706,131,131,10.2646029361033,10.2646029361033,,,1,,152,332
global_all,global_all_p000,制定,國民大會,U,97,97,1521,594,107706,107706,1521,594,4.531528378724858,4.531528378724858,,,1,,153,1694
global_all,global_all_p000,效力,發生,U,97,97,192,170,107706,107706,192,170,9.322298500391263,9.322298500391263,,,1,,154,481
global_all,global_all_p000,憲法會議,開會,U,96,96,865,1008,107706,107706,865,1008,4.567865349760146,4.567865349760146,,,1,,155,1684
global_all,global_all_p000,明白,規定,U,96,96,151,1207,107706,107706,151,1207,6.826086895704049,6.826086895704049,,,1,,156,1009
global_all,global_all_p000,國會,開設,U,95,95,4674,174,107706,107706,4674,174,4.653209188762387,4.653209188762387,,,1,,157,1658
global_all,global_all_p000,官制,新,U,95,95,357,3317,107706,107706,357,3317,4.111151142576819,4.111151142576819,,,1,,158,1824
global_all,global_all_p000,專制,政體,U,95,95,299,632,107706,107706,299,632,6.7588122810187325,6.7588122810187325,,,1,,159,1035
global_all,global_all_p000,憲法,違背,U,95,95,14834,95,107706,107706,14834,95,3.8601190413861475,3.8601190413861475,,,1,,160,1938
global_all,global_all_p000,敎育,普及,U,95,95,404,111,107706,107706,404,111,8.83396735429204,8.83396735429204,,,1,,161,581
global_all,global_all_p000,制定,國會,U,94,94,1521,4674,107706,107706,1521,4674,1.5100814902333084,1.5100814902333084,,,1,,162,2456
global_all,global_all_p000,參政會,國民,U,94,94,94,1096,107706,107706,94,1096,7.618707012102466,7.618707012102466,,,1,,163,819
global_all,global_all_p000,積極,進行,U,94,94,110,385,107706,107706,110,385,8.901253597633707,8.901253597633707,,,1,,164,565
global_all,global_all_p000,公民,投票,U,93,93,182,374,107706,107706,182,374,8.201208806084692,8.201208806084692,,,1,,165,678
global_all,global_all_p000,市,省,U,93,93,156,2760,107706,107706,156,2760,5.540043135643245,5.540043135643245,,,1,,166,1406
global_all,global_all_p000,憲法,決定,U,93,93,14834,354,107706,107706,14834,354,1.9316723024111815,1.9316723024111815,,,1,,167,2387
global_all,global_all_p000,民主,立憲,U,92,92,1360,4911,107706,107706,1360,4911,1.5691090077869945,1.5691090077869945,,,1,,168,2447
global_all,global_all_p000,不可,侵犯,U,91,91,370,91,107706,107706,370,91,9.185357634546682,9.185357634546682,,,1,,169,508
global_all,global_all_p000,憲政大臣,考察,U,91,91,147,358,107706,107706,147,358,8.541045613161069,8.541045613161069,,,1,,170,625
global_all,global_all_p000,新,組織,U,91,91,3317,1294,107706,107706,3317,1294,2.19124853648116,2.19124853648116,,,1,,171,2338
global_all,global_all_p000,二鐘,北京,U,90,90,106,881,107706,107706,106,881,7.697673527909055,7.697673527909055,,,1,,172,803
global_all,global_all_p000,人,八,U,90,90,2114,135,107706,107706,2114,135,6.086016932959153,6.086016932959153,,,1,,173,1268
global_all,global_all_p000,基礎,憲政,U,90,90,159,5608,107706,107706,159,5608,4.442438602097689,4.442438602097689,,,1,,174,1727
global_all,global_all_p000,憲政,擁護,U,90,90,5608,242,107706,107706,5608,242,3.83645832010745,3.83645832010745,,,1,,175,1948
global_all,global_all_p000,憲法,民主,U,90,90,14834,1360,107706,107706,14834,1360,-0.05741879842187946,0,,,1,,176,2603
global_all,global_all_p000,改組,政府,U,90,90,109,2457,107706,107706,109,2457,6.177725724253577,6.177725724253577,,,1,,177,1248
global_all,global_all_p000,法,美,U,90,90,466,545,107706,107706,466,545,6.254293627074099,6.254293627074099,,,1,,178,1226
global_all,global_all_p000,報告,審查,U,89,89,373,314,107706,107706,373,314,7.354819956882526,7.354819956882526,,,1,,179,872
global_all,global_all_p000,憲法,我國,U,89,89,14834,240,107706,107706,14834,240,2.428961876744027,2.428961876744027,,,1,,180,2302
global_all,global_all_p000,三十,人,U,88,88,88,2114,107706,107706,88,2114,6.67097943368031,6.67097943368031,,,1,,181,1054
global_all,global_all_p000,代表,國,U,88,88,1409,2370,107706,107706,1409,2370,2.505043473605032,2.505043473605032,,,1,,182,2286
global_all,global_all_p000,國家,民主,U,88,88,1683,1360,107706,107706,1683,1360,3.049960316232639,3.049960316232639,,,1,,183,2162
global_all,global_all_p000,憲法,擁護,U,88,88,14834,242,107706,107706,14834,242,2.40068742274885,2.40068742274885,,,1,,184,2307
global_all,global_all_p000,清理,財政,U,88,88,145,465,107706,107706,145,465,8.135174717689962,8.135174717689962,,,1,,185,693
global_all,global_all_p000,舊,議員,U,88,88,594,2706,107706,107706,594,2706,3.559905468922987,3.559905468922987,,,1,,186,2025
global_all,global_all_p000,代表,省,U,87,87,1409,2760,107706,107706,1409,2760,2.2687741429365533,2.2687741429365533,,,1,,187,2326
global_all,global_all_p000,不足,人數,U,86,86,281,588,107706,107706,281,588,6.8089051847078,6.8089051847078,,,1,,188,1021
global_all,global_all_p000,人民,保障,U,86,86,1912,227,107706,107706,1912,227,5.415588554493428,5.415588554493428,,,1,,189,1454
global_all,global_all_p000,刑律,新,U,86,86,118,3317,107706,107706,118,3317,5.5646975036152275,5.5646975036152275,,,1,,190,1395
global_all,global_all_p000,列入,憲法,U,86,86,102,14834,107706,107706,102,14834,3.6139584541167498,3.6139584541167498,,,1,,191,2005
global_all,global_all_p000,司法,立法,U,86,86,710,769,107706,107706,710,769,5.08448884741122,5.08448884741122,,,1,,192,1556
global_all,global_all_p000,政府,方面,U,86,86,2457,262,107706,107706,2457,262,4.846898705865476,4.846898705865476,,,1,,193,1608
global_all,global_all_p000,人民,程度,U,85,85,1912,222,107706,107706,1912,222,5.43084735686984,5.43084735686984,,,1,,194,1451
global_all,global_all_p000,全體,國民,U,85,85,503,1096,107706,107706,503,1096,5.053683358434641,5.053683358434641,,,1,,195,1565
global_all,global_all_p000,同情,表,U,85,85,85,188,107706,107706,85,188,10.162150243385355,10.162150243385355,,,1,,196,351
global_all,global_all_p000,常駐,議員,U,85,85,85,2706,107706,107706,85,2706,6.314792971086456,6.314792971086456,,,1,,197,1201
global_all,global_all_p000,憲政編查館,知道,U,85,85,853,157,107706,107706,853,157,7.095107350990777,7.095107350990777,,,1,,198,929
global_all,global_all_p000,憲政編查館,鈞鑒,U,85,85,853,85,107706,107706,853,85,7.980337163744703,7.980337163744703,,,1,,199,734
global_all,global_all_p000,敎育,經費,U,85,85,404,436,107706,107706,404,436,6.699734223671974,6.699734223671974,,,1,,200,1048
global_all,global_all_p000,結束,訓政,U,85,85,103,700,107706,107706,103,700,7.988418392185148,7.988418392185148,,,1,,201,717
global_all,global_all_p000,主席,宣告,U,84,84,901,323,107706,107706,901,323,5.95828286733429,5.95828286733429,,,1,,202,1300
global_all,global_all_p000,人民,自由,U,84,84,1912,606,107706,107706,1912,606,3.965015726388054,3.965015726388054,,,1,,203,1858
global_all,global_all_p000,保障,憲法,U,84,84,227,14834,107706,107706,227,14834,2.4258879768739927,2.4258879768739927,,,1,,204,2303
global_all,global_all_p000,共和,立憲,U,84,84,587,4911,107706,107706,587,4911,2.6500387175363915,2.6500387175363915,,,1,,205,2251
global_all,global_all_p000,諮議局,議員,U,84,84,741,2706,107706,107706,741,2706,3.173780661559382,3.173780661559382,,,1,,206,2133
global_all,global_all_p000,共和,憲法,U,83,83,587,14834,107706,107706,587,14834,1.0379417796230201,1.0379417796230201,,,1,,207,2520
