period_set_id,period_id,center_token,neighbor_token,direction,joint_count,raw_joint_event_count,center_marginal_count,neighbor_marginal_count,event_total,raw_event_total,center_raw_count,neighbor_raw_count,pmi,ppmi,distinct_context_count,distinct_article_count,avg_distance,pos_pair_json,rank_by_count,rank_by_pmi
long_period_manual,long_period_manual_p000,君,民,U,25,25,37,83,504,504,37,83,3.0366433162987665,3.0366433162987665,,,5.84,,1,20
long_period_manual,long_period_manual_p000,國,立憲,U,24,24,127,66,504,504,127,66,1.5291636180904533,1.5291636180904533,,,4.5,,2,42
long_period_manual,long_period_manual_p000,國,民,U,18,18,127,83,504,504,127,83,0.7834808068231381,0.7834808068231381,,,5.722222222222222,,3,53
long_period_manual,long_period_manual_p000,政體,立憲,U,18,18,39,66,504,504,39,66,2.8174085867215273,2.8174085867215273,,,2.1666666666666665,,4,25
long_period_manual,long_period_manual_p000,官,民,U,17,17,23,83,504,504,23,83,3.1661413773463183,3.1661413773463183,,,4.647058823529412,,5,18
long_period_manual,long_period_manual_p000,國,憲法,U,15,15,127,108,504,504,127,108,0.14059833017280066,0.14059833017280066,,,4.2,,6,56
long_period_manual,long_period_manual_p000,憲法,日皇,U,15,15,108,43,504,504,108,43,1.7030182622428685,1.7030182622428685,,,6.666666666666667,,7,39
long_period_manual,long_period_manual_p000,共和,專制,U,14,14,39,43,504,504,39,43,3.0729678719931743,3.0729678719931743,,,4.785714285714286,,8,19
long_period_manual,long_period_manual_p000,憲法,發布,U,14,14,108,24,504,504,108,24,2.4447848426728958,2.4447848426728958,,,1.0714285714285714,,9,31
long_period_manual,long_period_manual_p000,共和,國,U,13,13,39,127,504,504,39,127,1.4036327360065946,1.4036327360065946,,,4.846153846153846,,10,45
long_period_manual,long_period_manual_p000,帝國,朕,U,13,13,46,51,504,504,46,51,2.4817323436125003,2.4817323436125003,,,2.230769230769231,,11,30
long_period_manual,long_period_manual_p000,憲法,朕,U,13,13,108,51,504,504,108,51,1.2504067975060444,1.2504067975060444,,,3.3846153846153846,,12,49
long_period_manual,long_period_manual_p000,國,專制,U,12,12,127,43,504,504,127,43,1.1472929827468088,1.1472929827468088,,,6.333333333333333,,13,51
long_period_manual,long_period_manual_p000,專制,立憲,U,12,12,43,66,504,504,43,66,2.0915835501605216,2.0915835501605216,,,4.416666666666667,,14,34
long_period_manual,long_period_manual_p000,帝國,憲法,U,12,12,46,108,504,504,46,108,1.2837929660005913,1.2837929660005913,,,1.1666666666666667,,15,47
long_period_manual,long_period_manual_p000,德,英,U,11,11,11,28,504,504,11,28,5.169925001442312,5.169925001442312,,,1.1818181818181819,,16,6
long_period_manual,long_period_manual_p000,國,英,U,10,10,127,28,504,504,127,28,1.5031684095575089,1.5031684095575089,,,5.5,,17,43
long_period_manual,long_period_manual_p000,朕,第七條,U,10,10,51,35,504,504,51,35,2.497499659470817,2.497499659470817,,,4.3,,18,28
long_period_manual,long_period_manual_p000,王妃,親王,U,10,10,10,15,504,504,10,15,6.070389327891398,6.070389327891398,,,4,,19,5
long_period_manual,long_period_manual_p000,帝國,第七條,U,9,9,46,35,504,504,46,35,2.4943599519402495,2.4943599519402495,,,2.111111111111111,,20,29
long_period_manual,long_period_manual_p000,憲法,第七條,U,9,9,108,35,504,504,108,35,1.263034405833794,1.263034405833794,,,1,,21,48
long_period_manual,long_period_manual_p000,日皇,朕,U,9,9,43,51,504,504,43,51,2.0485148282686354,2.0485148282686354,,,4.888888888888889,,22,37
long_period_manual,long_period_manual_p000,日本,日皇,U,8,8,18,43,504,504,18,43,3.3810901673555063,3.3810901673555063,,,5.625,,23,16
long_period_manual,long_period_manual_p000,共和,立憲,U,7,7,39,66,504,504,39,66,1.4548385073368189,1.4548385073368189,,,6.285714285714286,,24,44
long_period_manual,long_period_manual_p000,命,憲法,U,7,7,31,108,504,504,31,108,1.0755510330071767,1.0755510330071767,,,4.571428571428571,,25,52
long_period_manual,long_period_manual_p000,命,第七條,U,7,7,31,35,504,504,31,35,2.701155518225679,2.701155518225679,,,3,,26,26
long_period_manual,long_period_manual_p000,憲法,英,U,7,7,108,28,504,504,108,28,1.222392421336448,1.222392421336448,,,6.714285714285714,,27,50
long_period_manual,long_period_manual_p000,中國,國,U,6,6,11,127,504,504,11,127,2.1141261188116096,2.1141261188116096,,,5.833333333333333,,28,33
long_period_manual,long_period_manual_p000,人,黨,U,6,6,6,6,504,504,6,6,7.392317422778761,7.392317422778761,,,4,,29,3
long_period_manual,long_period_manual_p000,兩,國,U,6,6,6,127,504,504,6,127,2.988595236727751,2.988595236727751,,,1,,30,21
long_period_manual,long_period_manual_p000,君,國,U,6,6,37,127,504,504,37,127,0.36410437181995714,0.36410437181995714,,,4.333333333333333,,31,54
long_period_manual,long_period_manual_p000,君,心,U,6,6,37,6,504,504,37,6,4.767826557870967,4.767826557870967,,,7.166666666666667,,32,8
long_period_manual,long_period_manual_p000,命,帝國,U,6,6,31,46,504,504,31,46,2.084484157777185,2.084484157777185,,,4.166666666666667,,33,36
long_period_manual,long_period_manual_p000,命,朕,U,6,6,31,51,504,504,31,51,1.9356207718627019,1.9356207718627019,,,6.333333333333333,,34,38
long_period_manual,long_period_manual_p000,國,政體,U,6,6,127,39,504,504,127,39,0.2881555185866584,0.2881555185866584,,,6.333333333333333,,35,55
long_period_manual,long_period_manual_p000,國,泰,U,6,6,127,6,504,504,127,6,2.988595236727751,2.988595236727751,,,5,,36,23
long_period_manual,long_period_manual_p000,大臣,憲法,U,6,6,6,108,504,504,6,108,3.222392421336448,3.222392421336448,,,5.333333333333333,,37,17
long_period_manual,long_period_manual_p000,奕棋,民,U,6,6,6,83,504,504,6,83,3.602240492152992,3.602240492152992,,,7,,38,14
long_period_manual,long_period_manual_p000,官,畏,U,6,6,23,12,504,504,23,12,4.453717967442904,4.453717967442904,,,4.833333333333333,,39,12
long_period_manual,long_period_manual_p000,帝國,日皇,U,6,6,46,43,504,504,46,43,1.6124157134619619,1.6124157134619619,,,6.5,,40,40
