period_set_id,period_id,center_token,neighbor_token,direction,joint_count,raw_joint_event_count,center_marginal_count,neighbor_marginal_count,event_total,raw_event_total,center_raw_count,neighbor_raw_count,pmi,ppmi,distinct_context_count,distinct_article_count,avg_distance,pos_pair_json,rank_by_count,rank_by_pmi
long_period_manual,long_period_manual_p002,大總統,議決,U,12,12,2954,1906,375816,375816,2954,1906,0.6798429498843042,0.6798429498843042,,,5.666666666666667,,7890,10417
long_period_manual,long_period_manual_p002,大總統,鈞鑒,U,12,12,2954,23,375816,375816,2954,23,7.052613397737233,7.052613397737233,,,2.6666666666666665,,7891,1019
long_period_manual,long_period_manual_p002,大總統,陸海軍,U,12,12,2954,54,375816,375816,2954,54,5.821287851630777,5.821287851630777,,,4.416666666666667,,7892,1549
long_period_manual,long_period_manual_p002,大總統選舉法,憲法會議,U,12,12,113,10027,375816,375816,113,10027,2.992848095161026,2.992848095161026,,,2.9166666666666665,,7893,4584
long_period_manual,long_period_manual_p002,大體,憲法會議,U,12,12,200,10027,375816,375816,200,10027,2.169170867801489,2.169170867801489,,,7,,7894,6427
long_period_manual,long_period_manual_p002,天壇草案,憲法,U,12,12,12,72460,375816,375816,12,72460,3.374769778497229,3.374769778497229,,,5.333333333333333,,7895,3851
long_period_manual,long_period_manual_p002,契約,負擔,U,12,12,40,54,375816,375816,40,54,12.027813867508204,12.027813867508204,,,2.5,,7896,155
long_period_manual,long_period_manual_p002,女子,選舉權,U,12,12,276,63,375816,375816,276,63,9.01882508428095,9.01882508428095,,,3.25,,7897,534
long_period_manual,long_period_manual_p002,委員,衆議院,U,12,12,1705,2245,375816,375816,1705,2245,1.2365737110189914,1.2365737110189914,,,4.333333333333333,,7898,8957
long_period_manual,long_period_manual_p002,子,雜,U,12,12,21,43,375816,375816,21,43,13.286047287078176,13.286047287078176,,,6.083333333333333,,7899,78
long_period_manual,long_period_manual_p002,孫,議員,U,12,12,12,20430,375816,375816,12,20430,5.201265380217289,5.201265380217289,,,5.083333333333333,,7900,1913
